index ,code        ,current     ,time
 6816 ,FU2407.XSGE ,  3360.0    ,2024-03-19 15:00:00
 6817 ,FU2408.XSGE ,  3337.0    ,2024-03-19 15:00:00
 6818 ,FU2409.XSGE ,  3304.0    ,2024-03-19 15:00:00
 6819 ,FU2410.XSGE ,  3249.0    ,2024-03-19 15:00:00
 6820 ,FU2411.XSGE ,  3217.0    ,2024-03-19 15:00:00
 6821 ,FU2412.XSGE ,  3188.0    ,2024-03-19 15:00:00
 6822 ,FU2501.XSGE ,  3174.0    ,2024-03-19 15:00:00
 6823 ,FU2502.XSGE ,  3145.0    ,2024-03-19 15:00:00
 6824 ,FU2503.XSGE ,  3134.0    ,2024-03-19 15:00:00
 6825 ,FU8888.XSGE ,  3315.592  ,2024-03-19 15:00:00
 6826 ,FU9999.XSGE ,  3367.0    ,2024-03-19 15:00:00
 6827 ,HC2404.XSGE ,  3775.0    ,2024-03-19 15:00:00
 6828 ,HC2405.XSGE ,  3788.0    ,2024-03-19 15:00:00
 6829 ,HC2406.XSGE ,  3778.0    ,2024-03-19 15:00:00
 6830 ,HC2407.XSGE ,  3783.0    ,2024-03-19 15:00:00
 6831 ,HC2408.XSGE ,  3790.0    ,2024-03-19 15:00:00
 6832 ,HC2409.XSGE ,  3780.0    ,2024-03-19 15:00:00
 6833 ,HC2410.XSGE ,  3760.0    ,2024-03-19 15:00:00
 6834 ,HC2411.XSGE ,  3769.0    ,2024-03-19 15:00:00
 6835 ,HC2412.XSGE ,  3762.0    ,2024-03-19 15:00:00
 6836 ,HC2501.XSGE ,  3730.0    ,2024-03-19 15:00:00
 6837 ,HC2502.XSGE ,  3729.0    ,2024-03-19 15:00:00
 6838 ,HC2503.XSGE ,  3743.0    ,2024-03-19 15:00:00
 6839 ,HC8888.XSGE ,  3779.119  ,2024-03-19 15:00:00
 6840 ,HC9999.XSGE ,  3788.0    ,2024-03-19 15:00:00
 6841 ,I2404.XDCE  ,   847.0    ,2024-03-19 15:00:00
 6842 ,I2405.XDCE  ,   827.0    ,2024-03-19 15:00:00
 6843 ,I2406.XDCE  ,   821.0    ,2024-03-19 15:00:00
 6844 ,I2407.XDCE  ,   815.5    ,2024-03-19 15:00:00
 6845 ,I2408.XDCE  ,   806.5    ,2024-03-19 15:00:00
 6846 ,I2409.XDCE  ,   794.5    ,2024-03-19 15:00:00
 6847 ,I2410.XDCE  ,   786.0    ,2024-03-19 15:00:00
 6848 ,I2411.XDCE  ,   776.5    ,2024-03-19 15:00:00
 6849 ,I2412.XDCE  ,   766.5    ,2024-03-19 15:00:00
 6850 ,I2501.XDCE  ,   761.0    ,2024-03-19 15:00:00
 6851 ,I2502.XDCE  ,   756.0    ,2024-03-19 15:00:00
 6852 ,I2503.XDCE  ,   750.0    ,2024-03-19 15:00:00
 6853 ,I8888.XDCE  ,   806.007  ,2024-03-19 15:00:00
 6854 ,I9999.XDCE  ,   827.0    ,2024-03-19 15:00:00
 6855 ,IC2404.CCFX ,  5472.2    ,2024-03-19 15:00:00
 6856 ,IC2405.CCFX ,  5451.0    ,2024-03-19 15:00:00
 6857 ,IC2406.CCFX ,  5414.8    ,2024-03-19 15:00:00
 6858 ,IC2409.CCFX ,  5354.2    ,2024-03-19 15:00:00
 6859 ,IC8888.CCFX ,  5421.512  ,2024-03-19 15:00:00
 6860 ,IC9999.CCFX ,  5472.2    ,2024-03-19 15:00:00
 6861 ,IF2404.CCFX ,  3582.4    ,2024-03-19 15:00:00
 6862 ,IF2405.CCFX ,  3576.6    ,2024-03-19 15:00:00
 6863 ,IF2406.CCFX ,  3557.8    ,2024-03-19 15:00:00
 6864 ,IF2409.CCFX ,  3517.8    ,2024-03-19 15:00:00
 6865 ,IF8888.CCFX ,  3558.917  ,2024-03-19 15:00:00
 6866 ,IF9999.CCFX ,  3582.4    ,2024-03-19 15:00:00
 6867 ,IH2404.CCFX ,  2420.4    ,2024-03-19 15:00:00
 6868 ,IH2405.CCFX ,  2421.6    ,2024-03-19 15:00:00
 6869 ,IH2406.CCFX ,  2404.0    ,2024-03-19 15:00:00
 6870 ,IH2409.CCFX ,  2375.6    ,2024-03-19 15:00:00
 6871 ,IH8888.CCFX ,  2404.722  ,2024-03-19 15:00:00
 6872 ,IH9999.CCFX ,  2420.4    ,2024-03-19 15:00:00
 6873 ,IM2404.CCFX ,  5581.6    ,2024-03-19 15:00:00
 6874 ,IM2405.CCFX ,  5545.2    ,2024-03-19 15:00:00
 6875 ,IM2406.CCFX ,  5495.2    ,2024-03-19 15:00:00
 6876 ,IM2409.CCFX ,  5401.8    ,2024-03-19 15:00:00
 6877 ,IM8888.CCFX ,  5505.878  ,2024-03-19 15:00:00
 6878 ,IM9999.CCFX ,  5581.6    ,2024-03-19 15:00:00
 6879 ,J2404.XDCE  ,  2112.5    ,2024-03-19 15:00:00
 6880 ,J2405.XDCE  ,  2179.5    ,2024-03-19 15:00:00
 6881 ,J2406.XDCE  ,  2189.0    ,2024-03-19 15:00:00
 6882 ,J2407.XDCE  ,  2172.0    ,2024-03-19 15:00:00
 6883 ,J2408.XDCE  ,  2291.5    ,2024-03-19 15:00:00
 6884 ,J2409.XDCE  ,  2224.0    ,2024-03-19 15:00:00
 6885 ,J2410.XDCE  ,  2186.0    ,2024-03-19 15:00:00
 6886 ,J2411.XDCE  ,  2235.0    ,2024-03-19 15:00:00
 6887 ,J2412.XDCE  ,  2228.0    ,2024-03-19 15:00:00
 6888 ,J2501.XDCE  ,  2218.5    ,2024-03-19 15:00:00
 6889 ,J2502.XDCE  ,  2267.0    ,2024-03-19 15:00:00
 6890 ,J2503.XDCE  ,  2267.0    ,2024-03-19 15:00:00
 6891 ,J8888.XDCE  ,  2186.719  ,2024-03-19 15:00:00
 6892 ,J9999.XDCE  ,  2179.5    ,2024-03-19 15:00:00
 6893 ,JD2403.XDCE ,  3407.0    ,2024-03-19 15:00:00
 6894 ,JD2404.XDCE ,  3363.0    ,2024-03-19 15:00:00
 6895 ,JD2405.XDCE ,  3443.0    ,2024-03-19 15:00:00
 6896 ,JD2406.XDCE ,  3291.0    ,2024-03-19 15:00:00
 6897 ,JD2407.XDCE ,  3504.0    ,2024-03-19 15:00:00
 6898 ,JD2408.XDCE ,  4100.0    ,2024-03-19 15:00:00
 6899 ,JD2409.XDCE ,  3908.0    ,2024-03-19 15:00:00
 6900 ,JD2410.XDCE ,  3796.0    ,2024-03-19 15:00:00
 6901 ,JD2411.XDCE ,  3900.0    ,2024-03-19 15:00:00
 6902 ,JD2412.XDCE ,  4107.0    ,2024-03-19 15:00:00
 6903 ,JD2501.XDCE ,  3790.0    ,2024-03-19 15:00:00
 6904 ,JD2502.XDCE ,  3582.0    ,2024-03-19 15:00:00
 6905 ,JD8888.XDCE ,  3553.29   ,2024-03-19 15:00:00
 6906 ,JD9999.XDCE ,  3443.0    ,2024-03-19 15:00:00
 6907 ,JM2404.XDCE ,  1524.5    ,2024-03-19 15:00:00
 6908 ,JM2405.XDCE ,  1630.5    ,2024-03-19 15:00:00
 6909 ,JM2406.XDCE ,  1629.5    ,2024-03-19 15:00:00
 6910 ,JM2407.XDCE ,  1643.5    ,2024-03-19 15:00:00
 6911 ,JM2408.XDCE ,  1643.5    ,2024-03-19 15:00:00
 6912 ,JM2409.XDCE ,  1679.5    ,2024-03-19 15:00:00
 6913 ,JM2410.XDCE ,  1656.5    ,2024-03-19 15:00:00
 6914 ,JM2411.XDCE ,  1634.5    ,2024-03-19 15:00:00
 6915 ,JM2412.XDCE ,  1658.0    ,2024-03-19 15:00:00
 6916 ,JM2501.XDCE ,  1642.0    ,2024-03-19 15:00:00
 6917 ,JM2502.XDCE ,  1621.5    ,2024-03-19 15:00:00
 6918 ,JM2503.XDCE ,  1641.5    ,2024-03-19 15:00:00
 6919 ,JM8888.XDCE ,  1641.053  ,2024-03-19 15:00:00
 6920 ,JM9999.XDCE ,  1630.5    ,2024-03-19 15:00:00
 6921 ,JR2405.XZCE ,  2662.0    ,2024-03-19 15:00:00
 6922 ,JR2407.XZCE ,  2662.0    ,2024-03-19 15:00:00
 6923 ,JR2409.XZCE ,  2662.0    ,2024-03-19 15:00:00
 6924 ,JR2411.XZCE ,  2662.0    ,2024-03-19 15:00:00
 6925 ,JR2501.XZCE ,  2662.0    ,2024-03-19 15:00:00
 6926 ,JR2503.XZCE ,  2662.0    ,2024-03-19 15:00:00
 6927 ,JR8888.XZCE ,  2662.001  ,2024-03-19 15:00:00
 6928 ,JR9999.XZCE ,  2662.0    ,2024-03-19 15:00:00
 6929 ,L2404.XDCE  ,  8298.0    ,2024-03-19 15:00:00
 6930 ,L2405.XDCE  ,  8326.0    ,2024-03-19 15:00:00
 6931 ,L2406.XDCE  ,  8360.0    ,2024-03-19 15:00:00
 6932 ,L2407.XDCE  ,  8368.0    ,2024-03-19 15:00:00
 6933 ,L2408.XDCE  ,  8343.0    ,2024-03-19 15:00:00
 6934 ,L2409.XDCE  ,  8348.0    ,2024-03-19 15:00:00
 6935 ,L2410.XDCE  ,  8350.0    ,2024-03-19 15:00:00
 6936 ,L2411.XDCE  ,  8335.0    ,2024-03-19 15:00:00
 6937 ,L2412.XDCE  ,  8310.0    ,2024-03-19 15:00:00
 6938 ,L2501.XDCE  ,  8300.0    ,2024-03-19 15:00:00
 6939 ,L2502.XDCE  ,  8263.0    ,2024-03-19 15:00:00
 6940 ,L2503.XDCE  ,  8255.0    ,2024-03-19 15:00:00
 6941 ,L8888.XDCE  ,  8330.782  ,2024-03-19 15:00:00
 6942 ,L9999.XDCE  ,  8326.0    ,2024-03-19 15:00:00
 6943 ,LC2404.GFEX ,114000.0    ,2024-03-19 15:00:00
 6944 ,LC2405.GFEX ,114550.0    ,2024-03-19 15:00:00
 6945 ,LC2406.GFEX ,114600.0    ,2024-03-19 15:00:00
 6946 ,LC2407.GFEX ,114950.0    ,2024-03-19 15:00:00
 6947 ,LC2408.GFEX ,114750.0    ,2024-03-19 15:00:00
 6948 ,LC2409.GFEX ,115050.0    ,2024-03-19 15:00:00
 6949 ,LC2410.GFEX ,114500.0    ,2024-03-19 15:00:00
 6950 ,LC2411.GFEX ,114150.0    ,2024-03-19 15:00:00
 6951 ,LC2412.GFEX ,114400.0    ,2024-03-19 15:00:00
 6952 ,LC2501.GFEX ,114650.0    ,2024-03-19 15:00:00
 6953 ,LC2502.GFEX ,114350.0    ,2024-03-19 15:00:00
 6954 ,LC2503.GFEX ,115050.0    ,2024-03-19 15:00:00
 6955 ,LC8888.GFEX ,114775.556  ,2024-03-19 15:00:00
 6956 ,LC9999.GFEX ,114950.0    ,2024-03-19 15:00:00
 6957 ,LH2403.XDCE , 14650.0    ,2024-03-19 15:00:00
 6958 ,LH2405.XDCE , 15550.0    ,2024-03-19 15:00:00
 6959 ,LH2407.XDCE , 16915.0    ,2024-03-19 15:00:00
 6960 ,LH2409.XDCE , 17710.0    ,2024-03-19 15:00:00
 6961 ,LH2411.XDCE , 17770.0    ,2024-03-19 15:00:00
 6962 ,LH2501.XDCE , 17535.0    ,2024-03-19 15:00:00
 6963 ,LH8888.XDCE , 16572.238  ,2024-03-19 15:00:00
 6964 ,LH9999.XDCE , 15550.0    ,2024-03-19 15:00:00
 6965 ,LR2405.XZCE ,  2360.0    ,2024-03-19 15:00:00
 6966 ,LR2407.XZCE ,  2360.0    ,2024-03-19 15:00:00
 6967 ,LR2409.XZCE ,  2360.0    ,2024-03-19 15:00:00
 6968 ,LR2411.XZCE ,  2360.0    ,2024-03-19 15:00:00
 6969 ,LR2501.XZCE ,  2360.0    ,2024-03-19 15:00:00
 6970 ,LR2503.XZCE ,  2360.0    ,2024-03-19 15:00:00
 6971 ,LR8888.XZCE ,  2360.0    ,2024-03-19 15:00:00
 6972 ,LR9999.XZCE ,  2360.0    ,2024-03-19 15:00:00
 6973 ,LU2404.XINE ,  4477.0    ,2024-03-19 15:00:00
 6974 ,LU2405.XINE ,  4526.0    ,2024-03-19 15:00:00
 6975 ,LU2406.XINE ,  4535.0    ,2024-03-19 15:00:00
 6976 ,LU2407.XINE ,  4506.0    ,2024-03-19 15:00:00
 6977 ,LU2408.XINE ,  4482.0    ,2024-03-19 15:00:00
 6978 ,LU2409.XINE ,  4456.0    ,2024-03-19 15:00:00
 6979 ,LU2410.XINE ,  4413.0    ,2024-03-19 15:00:00
 6980 ,LU2411.XINE ,  4414.0    ,2024-03-19 15:00:00
 6981 ,LU2412.XINE ,  4297.0    ,2024-03-19 15:00:00
 6982 ,LU2501.XINE ,  4353.0    ,2024-03-19 15:00:00
 6983 ,LU2502.XINE ,  4298.0    ,2024-03-19 15:00:00
 6984 ,LU2503.XINE ,  4360.0    ,2024-03-19 15:00:00
 6985 ,LU8888.XINE ,  4527.287  ,2024-03-19 15:00:00
 6986 ,LU9999.XINE ,  4535.0    ,2024-03-19 15:00:00
 6987 ,M2405.XDCE  ,  3287.0    ,2024-03-19 15:00:00
 6988 ,M2407.XDCE  ,  3258.0    ,2024-03-19 15:00:00
 6989 ,M2408.XDCE  ,  3305.0    ,2024-03-19 15:00:00
 6990 ,M2409.XDCE  ,  3290.0    ,2024-03-19 15:00:00
 6991 ,M2411.XDCE  ,  3276.0    ,2024-03-19 15:00:00
 6992 ,M2412.XDCE  ,  3299.0    ,2024-03-19 15:00:00
 6993 ,M2501.XDCE  ,  3281.0    ,2024-03-19 15:00:00
 6994 ,M2503.XDCE  ,  3226.0    ,2024-03-19 15:00:00
 6995 ,M8888.XDCE  ,  3286.776  ,2024-03-19 15:00:00
 6996 ,M9999.XDCE  ,  3287.0    ,2024-03-19 15:00:00
 6997 ,MA2404.XZCE ,  2603.0    ,2024-03-19 15:00:00
 6998 ,MA2405.XZCE ,  2587.0    ,2024-03-19 15:00:00
 6999 ,MA2406.XZCE ,  2552.0    ,2024-03-19 15:00:00
 7000 ,MA2407.XZCE ,  2532.0    ,2024-03-19 15:00:00
 7001 ,MA2408.XZCE ,  2529.0    ,2024-03-19 15:00:00
 7002 ,MA2409.XZCE ,  2517.0    ,2024-03-19 15:00:00
 7003 ,MA2410.XZCE ,  2519.0    ,2024-03-19 15:00:00
 7004 ,MA2411.XZCE ,  2520.0    ,2024-03-19 15:00:00
 7005 ,MA2412.XZCE ,  2554.0    ,2024-03-19 15:00:00
 7006 ,MA2501.XZCE ,  2552.0    ,2024-03-19 15:00:00
 7007 ,MA2502.XZCE ,  2554.0    ,2024-03-19 15:00:00
 7008 ,MA2503.XZCE ,  2539.0    ,2024-03-19 15:00:00
 7009 ,MA8888.XZCE ,  2571.728  ,2024-03-19 15:00:00
 7010 ,MA9999.XZCE ,  2587.0    ,2024-03-19 15:00:00
 7011 ,NI2404.XSGE ,137140.0    ,2024-03-19 15:00:00
 7012 ,NI2405.XSGE ,137460.0    ,2024-03-19 15:00:00
 7013 ,NI2406.XSGE ,137650.0    ,2024-03-19 15:00:00
 7014 ,NI2407.XSGE ,137730.0    ,2024-03-19 15:00:00
 7015 ,NI2408.XSGE ,137880.0    ,2024-03-19 15:00:00
 7016 ,NI2409.XSGE ,137940.0    ,2024-03-19 15:00:00
 7017 ,NI2410.XSGE ,138050.0    ,2024-03-19 15:00:00
 7018 ,NI2411.XSGE ,138110.0    ,2024-03-19 15:00:00
 7019 ,NI2412.XSGE ,138220.0    ,2024-03-19 15:00:00
 7020 ,NI2501.XSGE ,138300.0    ,2024-03-19 15:00:00
 7021 ,NI2502.XSGE ,137930.0    ,2024-03-19 15:00:00
 7022 ,NI2503.XSGE ,139000.0    ,2024-03-19 15:00:00
 7023 ,NI8888.XSGE ,137494.852  ,2024-03-19 15:00:00
 7024 ,NI9999.XSGE ,137460.0    ,2024-03-19 15:00:00
 7025 ,NR2404.XINE , 12490.0    ,2024-03-19 15:00:00
 7026 ,NR2405.XINE , 12595.0    ,2024-03-19 15:00:00
 7027 ,NR2406.XINE , 12680.0    ,2024-03-19 15:00:00
 7028 ,NR2407.XINE , 12730.0    ,2024-03-19 15:00:00
 7029 ,NR2408.XINE , 12800.0    ,2024-03-19 15:00:00
 7030 ,NR2409.XINE , 12895.0    ,2024-03-19 15:00:00
 7031 ,NR2410.XINE , 12865.0    ,2024-03-19 15:00:00
 7032 ,NR2411.XINE , 12865.0    ,2024-03-19 15:00:00
 7033 ,NR2412.XINE , 12675.0    ,2024-03-19 15:00:00
 7034 ,NR2501.XINE , 13100.0    ,2024-03-19 15:00:00
 7035 ,NR2502.XINE , 12940.0    ,2024-03-19 15:00:00
 7036 ,NR2503.XINE , 13005.0    ,2024-03-19 15:00:00
 7037 ,NR8888.XINE , 12625.521  ,2024-03-19 15:00:00
 7038 ,NR9999.XINE , 12595.0    ,2024-03-19 15:00:00
 7039 ,OI2405.XZCE ,  8273.0    ,2024-03-19 15:00:00
 7040 ,OI2407.XZCE ,  8302.0    ,2024-03-19 15:00:00
 7041 ,OI2409.XZCE ,  8316.0    ,2024-03-19 15:00:00
 7042 ,OI2411.XZCE ,  8306.0    ,2024-03-19 15:00:00
 7043 ,OI2501.XZCE ,  8298.0    ,2024-03-19 15:00:00
 7044 ,OI2503.XZCE ,  8296.0    ,2024-03-19 15:00:00
 7045 ,OI8888.XZCE ,  8288.481  ,2024-03-19 15:00:00
 7046 ,OI9999.XZCE ,  8273.0    ,2024-03-19 15:00:00
 7047 ,P2404.XDCE  ,  8288.0    ,2024-03-19 15:00:00
 7048 ,P2405.XDCE  ,  8180.0    ,2024-03-19 15:00:00
 7049 ,P2406.XDCE  ,  7998.0    ,2024-03-19 15:00:00
 7050 ,P2407.XDCE  ,  7866.0    ,2024-03-19 15:00:00
 7051 ,P2408.XDCE  ,  7740.0    ,2024-03-19 15:00:00
 7052 ,P2409.XDCE  ,  7630.0    ,2024-03-19 15:00:00
 7053 ,P2410.XDCE  ,  7526.0    ,2024-03-19 15:00:00
 7054 ,P2411.XDCE  ,  7458.0    ,2024-03-19 15:00:00
 7055 ,P2412.XDCE  ,  7408.0    ,2024-03-19 15:00:00
 7056 ,P2501.XDCE  ,  7348.0    ,2024-03-19 15:00:00
 7057 ,P2502.XDCE  ,  7326.0    ,2024-03-19 15:00:00
 7058 ,P2503.XDCE  ,  7308.0    ,2024-03-19 15:00:00
 7059 ,P8888.XDCE  ,  8013.772  ,2024-03-19 15:00:00
 7060 ,P9999.XDCE  ,  8180.0    ,2024-03-19 15:00:00
 7061 ,PB2404.XSGE , 16210.0    ,2024-03-19 15:00:00
 7062 ,PB2405.XSGE , 16215.0    ,2024-03-19 15:00:00
 7063 ,PB2406.XSGE , 16210.0    ,2024-03-19 15:00:00
 7064 ,PB2407.XSGE , 16210.0    ,2024-03-19 15:00:00
 7065 ,PB2408.XSGE , 16210.0    ,2024-03-19 15:00:00
 7066 ,PB2409.XSGE , 16195.0    ,2024-03-19 15:00:00
 7067 ,PB2410.XSGE , 16195.0    ,2024-03-19 15:00:00
 7068 ,PB2411.XSGE , 16210.0    ,2024-03-19 15:00:00
 7069 ,PB2412.XSGE , 16230.0    ,2024-03-19 15:00:00
 7070 ,PB2501.XSGE , 16210.0    ,2024-03-19 15:00:00
 7071 ,PB2502.XSGE , 16220.0    ,2024-03-19 15:00:00
 7072 ,PB2503.XSGE , 16220.0    ,2024-03-19 15:00:00
 7073 ,PB8888.XSGE , 16213.153  ,2024-03-19 15:00:00
 7074 ,PB9999.XSGE , 16215.0    ,2024-03-19 15:00:00
 7075 ,PF2404.XZCE ,  7362.0    ,2024-03-19 15:00:00
 7076 ,PF2405.XZCE ,  7404.0    ,2024-03-19 15:00:00
 7077 ,PF2406.XZCE ,  7510.0    ,2024-03-19 15:00:00
 7078 ,PF2407.XZCE ,  7528.0    ,2024-03-19 15:00:00
 7079 ,PF2408.XZCE ,  7536.0    ,2024-03-19 15:00:00
 7080 ,PF2409.XZCE ,  7554.0    ,2024-03-19 15:00:00
 7081 ,PF2410.XZCE ,  7588.0    ,2024-03-19 15:00:00
 7082 ,PF2411.XZCE ,  7518.0    ,2024-03-19 15:00:00
 7083 ,PF2412.XZCE ,  7558.0    ,2024-03-19 15:00:00
 7084 ,PF2501.XZCE ,  7538.0    ,2024-03-19 15:00:00
 7085 ,PF2502.XZCE ,  7550.0    ,2024-03-19 15:00:00
 7086 ,PF2503.XZCE ,  7390.0    ,2024-03-19 15:00:00
 7087 ,PF8888.XZCE ,  7420.652  ,2024-03-19 15:00:00
 7088 ,PF9999.XZCE ,  7404.0    ,2024-03-19 15:00:00
 7089 ,PG2403.XDCE ,  4450.0    ,2024-03-19 15:00:00
 7090 ,PG2404.XDCE ,  4792.0    ,2024-03-19 15:00:00
 7091 ,PG2405.XDCE ,  4735.0    ,2024-03-19 15:00:00
 7092 ,PG2406.XDCE ,  4670.0    ,2024-03-19 15:00:00
 7093 ,PG2407.XDCE ,  4611.0    ,2024-03-19 15:00:00
 7094 ,PG2408.XDCE ,  4545.0    ,2024-03-19 15:00:00
 7095 ,PG2409.XDCE ,  4473.0    ,2024-03-19 15:00:00
 7096 ,PG2410.XDCE ,  4960.0    ,2024-03-19 15:00:00
 7097 ,PG2411.XDCE ,  4842.0    ,2024-03-19 15:00:00
 7098 ,PG2412.XDCE ,  4751.0    ,2024-03-19 15:00:00
 7099 ,PG2501.XDCE ,  4672.0    ,2024-03-19 15:00:00
 7100 ,PG2502.XDCE ,  4587.0    ,2024-03-19 15:00:00
 7101 ,PG8888.XDCE ,  4736.244  ,2024-03-19 15:00:00
 7102 ,PG9999.XDCE ,  4792.0    ,2024-03-19 15:00:00
 7103 ,PK2404.XZCE ,  8980.0    ,2024-03-19 15:00:00
 7104 ,PK2410.XZCE ,  9444.0    ,2024-03-19 15:00:00
 7105 ,PK2411.XZCE ,  9264.0    ,2024-03-19 15:00:00
 7106 ,PK2412.XZCE ,  9256.0    ,2024-03-19 15:00:00
 7107 ,PK2501.XZCE ,  9252.0    ,2024-03-19 15:00:00
 7108 ,PK2503.XZCE ,  9238.0    ,2024-03-19 15:00:00
 7109 ,PK8888.XZCE ,  9258.537  ,2024-03-19 15:00:00
 7110 ,PK9999.XZCE ,  9444.0    ,2024-03-19 15:00:00
 7111 ,PM2405.XZCE ,  3122.0    ,2024-03-19 15:00:00
 7112 ,PM2407.XZCE ,  3122.0    ,2024-03-19 15:00:00
 7113 ,PM2409.XZCE ,  3122.0    ,2024-03-19 15:00:00
 7114 ,PM2411.XZCE ,  3122.0    ,2024-03-19 15:00:00
 7115 ,PM2501.XZCE ,  3122.0    ,2024-03-19 15:00:00
 7116 ,PM2503.XZCE ,  3122.0    ,2024-03-19 15:00:00
 7117 ,PM8888.XZCE ,  3122.001  ,2024-03-19 15:00:00
 7118 ,PM9999.XZCE ,  3122.0    ,2024-03-19 15:00:00
 7119 ,PP2404.XDCE ,  7575.0    ,2024-03-19 15:00:00
 7120 ,PP2405.XDCE ,  7617.0    ,2024-03-19 15:00:00
 7121 ,PP2406.XDCE ,  7598.0    ,2024-03-19 15:00:00
 7122 ,PP2407.XDCE ,  7594.0    ,2024-03-19 15:00:00
 7123 ,PP2408.XDCE ,  7614.0    ,2024-03-19 15:00:00
 7124 ,PP2409.XDCE ,  7641.0    ,2024-03-19 15:00:00
 7125 ,PP2410.XDCE ,  7632.0    ,2024-03-19 15:00:00
 7126 ,PP2411.XDCE ,  7639.0    ,2024-03-19 15:00:00
 7127 ,PP2412.XDCE ,  7620.0    ,2024-03-19 15:00:00
 7128 ,PP2501.XDCE ,  7615.0    ,2024-03-19 15:00:00
 7129 ,PP2502.XDCE ,  7597.0    ,2024-03-19 15:00:00
 7130 ,PP2503.XDCE ,  7554.0    ,2024-03-19 15:00:00
 7131 ,PP8888.XDCE ,  7620.856  ,2024-03-19 15:00:00
 7132 ,PP9999.XDCE ,  7617.0    ,2024-03-19 15:00:00
 7133 ,PX2405.XZCE ,  8562.0    ,2024-03-19 15:00:00
 7134 ,PX2406.XZCE ,  8646.0    ,2024-03-19 15:00:00
 7135 ,PX2407.XZCE ,  8696.0    ,2024-03-19 15:00:00
 7136 ,PX2408.XZCE ,  8714.0    ,2024-03-19 15:00:00
 7137 ,PX2409.XZCE ,  8722.0    ,2024-03-19 15:00:00
 7138 ,PX2410.XZCE ,  8628.0    ,2024-03-19 15:00:00
 7139 ,PX2411.XZCE ,  8616.0    ,2024-03-19 15:00:00
 7140 ,PX2412.XZCE ,  8678.0    ,2024-03-19 15:00:00
 7141 ,PX2501.XZCE ,  8684.0    ,2024-03-19 15:00:00
 7142 ,PX2502.XZCE ,  8532.0    ,2024-03-19 15:00:00
 7143 ,PX2503.XZCE ,  8514.0    ,2024-03-19 15:00:00
 7144 ,PX8888.XZCE ,  8627.866  ,2024-03-19 15:00:00
 7145 ,PX9999.XZCE ,  8562.0    ,2024-03-19 15:00:00
 7146 ,RB2404.XSGE ,  3506.0    ,2024-03-19 15:00:00
 7147 ,RB2405.XSGE ,  3573.0    ,2024-03-19 15:00:00
 7148 ,RB2406.XSGE ,  3582.0    ,2024-03-19 15:00:00
 7149 ,RB2407.XSGE ,  3601.0    ,2024-03-19 15:00:00
 7150 ,RB2408.XSGE ,  3611.0    ,2024-03-19 15:00:00
 7151 ,RB2409.XSGE ,  3617.0    ,2024-03-19 15:00:00
 7152 ,RB2410.XSGE ,  3593.0    ,2024-03-19 15:00:00
 7153 ,RB2411.XSGE ,  3605.0    ,2024-03-19 15:00:00
 7154 ,RB2412.XSGE ,  3607.0    ,2024-03-19 15:00:00
 7155 ,RB2501.XSGE ,  3584.0    ,2024-03-19 15:00:00
 7156 ,RB2502.XSGE ,  3581.0    ,2024-03-19 15:00:00
 7157 ,RB2503.XSGE ,  3587.0    ,2024-03-19 15:00:00
 7158 ,RB8888.XSGE ,  3579.664  ,2024-03-19 15:00:00
 7159 ,RB9999.XSGE ,  3573.0    ,2024-03-19 15:00:00
 7160 ,RI2405.XZCE ,  2479.0    ,2024-03-19 15:00:00
 7161 ,RI2407.XZCE ,  2479.0    ,2024-03-19 15:00:00
 7162 ,RI2409.XZCE ,  2479.0    ,2024-03-19 15:00:00
 7163 ,RI2411.XZCE ,  2479.0    ,2024-03-19 15:00:00
 7164 ,RI2501.XZCE ,  2479.0    ,2024-03-19 15:00:00
 7165 ,RI2503.XZCE ,  2479.0    ,2024-03-19 15:00:00
 7166 ,RI8888.XZCE ,  2479.0    ,2024-03-19 15:00:00
 7167 ,RI9999.XZCE ,  2479.0    ,2024-03-19 15:00:00
 7168 ,RM2405.XZCE ,  2702.0    ,2024-03-19 15:00:00
 7169 ,RM2407.XZCE ,  2685.0    ,2024-03-19 15:00:00
 7170 ,RM2408.XZCE ,  2755.0    ,2024-03-19 15:00:00
 7171 ,RM2409.XZCE ,  2735.0    ,2024-03-19 15:00:00
 7172 ,RM2411.XZCE ,  2594.0    ,2024-03-19 15:00:00
 7173 ,RM2501.XZCE ,  2568.0    ,2024-03-19 15:00:00
 7174 ,RM2503.XZCE ,  2552.0    ,2024-03-19 15:00:00
 7175 ,RM8888.XZCE ,  2705.321  ,2024-03-19 15:00:00
 7176 ,RM9999.XZCE ,  2702.0    ,2024-03-19 15:00:00
 7177 ,RR2404.XDCE ,  3422.0    ,2024-03-19 15:00:00
 7178 ,RR2405.XDCE ,  3554.0    ,2024-03-19 15:00:00
 7179 ,RR2406.XDCE ,  3520.0    ,2024-03-19 15:00:00
 7180 ,RR2407.XDCE ,  3525.0    ,2024-03-19 15:00:00
 7181 ,RR2408.XDCE ,  3582.0    ,2024-03-19 15:00:00
 7182 ,RR2409.XDCE ,  3553.0    ,2024-03-19 15:00:00
 7183 ,RR2410.XDCE ,  3580.0    ,2024-03-19 15:00:00
 7184 ,RR2411.XDCE ,  3577.0    ,2024-03-19 15:00:00
 7185 ,RR2412.XDCE ,  3575.0    ,2024-03-19 15:00:00
